722695,"LAS CRUCES INTL",NM,-7.0,32.283,-106.917,1393
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
05/10/2000,12:00,1282,1339,1032,2,8,938,2,15,132,2,8,105900,2,8,94100,2,15,15600,2,8,8340,2,19,0,E,9,0,E,9,29.0,E,9,-7.0,E,9,8,A,7,859,E,9,100,E,9,4.3,E,9,-9900,?,0,77777,E,9,0.9,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,13:00,1287,1339,1021,2,8,905,2,15,149,2,8,104300,2,8,90700,2,15,17000,2,8,9440,2,19,0,E,9,0,E,9,31.0,E,9,-11.0,E,9,5,A,7,859,E,9,100,E,9,5.4,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,14:00,1219,1339,974,2,8,921,2,15,133,2,8,99900,2,8,92300,2,15,15700,2,8,5920,2,19,0,E,9,0,E,9,32.0,E,9,-11.0,E,9,5,A,7,859,E,9,120,E,9,6.8,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,15:00,1084,1339,850,2,8,893,2,15,126,2,8,87500,2,8,89300,2,15,15100,2,8,3580,2,19,0,E,9,0,E,9,32.0,E,9,-11.0,E,9,5,A,7,859,E,9,150,E,9,4.7,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,16:00,889,1339,675,2,8,876,2,15,93,2,8,70200,2,8,87100,2,15,12300,2,8,2190,2,19,0,E,9,0,E,9,32.0,E,9,-12.0,E,9,5,A,7,859,E,9,140,E,9,6.3,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,17:00,649,1339,473,2,8,788,2,15,91,2,8,49100,2,8,76700,2,15,11900,2,8,1860,2,19,0,E,9,0,E,9,32.0,E,9,-12.0,E,9,5,A,7,859,E,9,150,E,9,2.6,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,18:00,380,1339,232,2,8,593,2,15,63,2,8,24100,2,8,51700,2,15,9400,2,8,1190,2,19,0,E,9,0,E,9,30.0,E,9,-12.0,E,9,5,A,7,859,E,9,130,E,9,10.3,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,19:00,106,1216,38,2,8,248,2,15,19,2,8,4300,2,8,13600,2,15,3100,2,8,350,2,19,0,E,9,0,E,9,28.0,E,9,-11.0,E,9,6,A,7,859,E,9,120,E,9,9.6,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,26.0,E,9,-11.0,E,9,7,A,7,859,E,9,110,E,9,8.8,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,25.0,E,9,-11.0,E,9,8,A,7,859,E,9,100,E,9,8.1,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,24.0,E,9,-10.0,E,9,9,A,7,859,E,9,90,E,9,7.4,E,9,-9900,?,0,77777,E,9,1.8,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,22.0,E,9,-11.0,E,9,9,A,7,859,E,9,80,E,9,6.6,E,9,-9900,?,0,77777,E,9,1.9,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/10/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,20.0,E,9,-12.0,E,9,9,A,7,859,E,9,70,E,9,5.9,E,9,-9900,?,0,77777,E,9,1.8,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.0,E,9,-12.0,E,9,11,A,7,859,E,9,70,E,9,5.2,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.0,E,9,-11.0,E,9,12,A,7,859,E,9,60,E,9,4.4,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.0,E,9,-11.0,E,9,12,A,7,859,E,9,50,E,9,3.7,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.0,E,9,-11.0,E,9,13,A,7,859,E,9,40,E,9,2.9,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.0,E,9,-12.0,E,9,11,A,7,859,E,9,30,E,9,2.2,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,06:00,77,1037,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,16.0,E,9,-12.0,E,9,12,A,7,859,E,9,20,E,9,1.5,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,07:00,344,1339,228,2,8,537,2,15,89,2,8,22800,2,8,44000,2,15,11500,2,8,1510,2,19,1,E,9,1,E,9,19.0,E,9,-11.0,E,9,11,A,7,859,E,9,10,E,9,0.7,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,08:00,615,1339,419,2,8,592,2,15,146,2,8,44400,2,8,58500,2,15,17400,2,8,2960,2,19,1,E,9,1,E,9,22.0,E,9,-10.0,E,9,10,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,09:00,860,1339,629,2,8,708,2,15,172,2,8,65700,2,8,71100,2,15,19900,2,8,4270,2,19,2,E,9,2,E,9,24.0,E,9,-9.0,E,9,10,A,7,859,E,9,360,E,9,3.0,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,10:00,1062,1339,816,2,8,854,2,15,138,2,8,86600,2,8,86300,2,15,18000,2,8,4600,2,19,0,E,9,0,E,9,25.0,E,9,-9.0,E,9,9,A,7,859,E,9,40,E,9,2.5,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,11:00,1206,1339,952,2,8,904,2,15,136,2,8,97700,2,8,90600,2,15,15900,2,8,5660,2,19,0,E,9,0,E,9,27.0,E,9,-8.0,E,9,9,A,7,859,E,9,100,E,9,4.9,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,12:00,1283,1339,996,2,8,835,2,15,193,2,8,104700,2,8,84000,2,15,23900,2,8,14310,2,19,0,E,9,0,E,9,27.0,E,9,-7.0,E,9,9,A,7,859,E,9,90,E,9,3.9,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,13:00,1288,1339,1027,2,8,887,2,15,171,2,8,109400,2,8,89800,2,15,22800,2,8,13340,2,19,0,E,9,0,E,9,28.0,E,9,-7.0,E,9,9,A,7,859,E,9,120,E,9,3.8,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,14:00,1220,1339,950,2,8,861,2,15,164,2,8,101000,2,8,87100,2,15,21400,2,8,8800,2,19,0,E,9,0,E,9,31.0,E,9,-6.0,E,9,8,A,7,859,E,9,180,E,9,5.3,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,15:00,1085,1339,850,2,8,893,2,15,125,2,8,87500,2,8,89300,2,15,15000,2,8,3590,2,19,0,E,9,0,E,9,31.0,E,9,-7.0,E,9,8,A,7,859,E,9,230,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,16:00,891,1339,670,2,8,787,2,15,145,2,8,71200,2,8,80000,2,15,17900,2,8,3850,2,19,0,E,9,0,E,9,31.0,E,9,-7.0,E,9,8,A,7,859,E,9,260,E,9,3.7,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,17:00,651,1339,441,2,8,648,2,15,126,2,8,45900,2,8,63300,2,15,15100,2,8,2600,2,19,0,E,9,0,E,9,30.0,E,9,-7.0,E,9,8,A,7,859,E,9,290,E,9,3.9,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,18:00,383,1339,237,2,8,582,2,15,71,2,8,24500,2,8,50500,2,15,10000,2,8,1320,2,19,0,E,9,0,E,9,29.0,E,9,-8.0,E,9,8,A,7,859,E,9,310,E,9,4.0,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,19:00,108,1216,42,2,8,267,2,15,21,2,8,4700,2,8,14700,2,15,3400,2,8,390,2,19,0,E,9,0,E,9,28.0,E,9,-7.0,E,9,9,A,7,859,E,9,340,E,9,4.1,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,26.0,E,9,-8.0,E,9,9,A,7,859,E,9,340,E,9,3.7,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,24.0,E,9,-8.0,E,9,10,A,7,859,E,9,340,E,9,3.3,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,23.0,E,9,-8.0,E,9,11,A,7,859,E,9,350,E,9,2.9,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,20.0,E,9,-8.0,E,9,13,A,7,859,E,9,350,E,9,2.5,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/11/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,20.0,E,9,-9.0,E,9,12,A,7,859,E,9,350,E,9,2.1,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.098,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,4,E,9,21.0,E,9,-12.0,E,9,9,A,7,859,E,9,350,E,9,1.6,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,4,E,9,19.0,E,9,-13.0,E,9,9,A,7,859,E,9,350,E,9,1.2,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,4,E,9,17.0,E,9,-13.0,E,9,10,A,7,859,E,9,360,E,9,0.8,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,3,E,9,16.0,E,9,-13.0,E,9,11,A,7,859,E,9,360,E,9,0.4,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,3,E,9,13.0,E,9,-14.0,E,9,12,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,06:00,79,1059,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,14.0,E,9,-13.0,E,9,12,A,7,859,E,9,350,E,9,2.1,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,07:00,347,1338,235,2,8,577,2,15,85,2,8,23700,2,8,47700,2,15,11300,2,8,1470,2,19,0,E,9,0,E,9,16.0,E,9,-13.0,E,9,11,A,7,859,E,9,330,E,9,4.1,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,08:00,618,1338,446,2,8,735,2,15,106,2,8,46700,2,8,71700,2,15,13600,2,8,2190,2,19,0,E,9,0,E,9,19.0,E,9,-12.0,E,9,10,A,7,859,E,9,90,E,9,4.0,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,09:00,862,1338,602,2,8,653,2,15,180,2,8,62800,2,8,65500,2,15,20500,2,8,4460,2,19,0,E,9,0,E,9,22.0,E,9,-12.0,E,9,8,A,7,859,E,9,30,E,9,3.9,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,10:00,1063,1338,803,2,8,787,2,15,177,2,8,86000,2,8,80600,2,15,21800,2,8,6300,2,19,0,E,9,0,E,9,23.8,E,9,-12.2,E,9,7,A,7,859,E,9,330,E,9,3.8,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,11:00,1207,1338,835,2,8,573,2,15,317,2,8,90200,2,8,60000,2,15,36000,2,8,17360,2,19,0,E,9,0,E,9,25.2,E,9,-12.1,E,9,7,A,7,859,E,9,270,E,9,3.7,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,12:00,1284,1338,898,2,8,595,2,15,326,2,8,97700,2,8,62300,2,15,37800,2,8,26580,2,19,0,E,9,0,E,9,26.0,E,9,-12.0,E,9,6,A,7,859,E,9,210,E,9,3.5,E,9,-9900,?,0,77777,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,13:00,1289,1338,579,2,8,144,2,15,440,2,8,64100,2,8,15400,2,15,49200,2,8,29490,2,19,0,E,9,0,E,9,26.0,E,9,-12.0,E,9,6,A,7,859,E,9,150,E,9,3.4,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,14:00,1221,1338,704,2,8,305,2,15,425,2,8,77000,2,8,33100,2,15,46700,2,8,22590,2,19,4,E,9,2,E,9,27.0,E,9,-13.0,E,9,6,A,7,859,E,9,50,E,9,1.8,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,15:00,1086,1338,822,2,8,715,2,15,240,2,8,86200,2,8,72300,2,15,27400,2,8,8760,2,19,0,E,9,0,E,9,28.0,E,9,-13.0,E,9,5,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,16:00,892,1338,659,2,8,781,2,15,137,2,8,68200,2,8,77800,2,15,16200,2,8,3260,2,19,0,E,9,0,E,9,28.0,E,9,-13.0,E,9,5,A,7,859,E,9,340,E,9,1.0,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,17:00,653,1338,436,2,8,613,2,15,137,2,8,45100,2,8,59700,2,15,16000,2,8,2790,2,19,0,E,9,0,E,9,27.0,E,9,-13.0,E,9,6,A,7,859,E,9,330,E,9,2.1,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,18:00,385,1338,219,2,8,482,2,15,80,2,8,22400,2,8,41600,2,15,10400,2,8,1450,2,19,0,E,9,0,E,9,27.0,E,9,-13.0,E,9,6,A,7,859,E,9,310,E,9,3.1,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,19:00,111,1238,43,2,8,200,2,15,26,2,8,4700,2,8,9900,2,15,3800,2,8,460,2,19,0,E,9,0,E,9,24.0,E,9,-13.0,E,9,7,A,7,859,E,9,290,E,9,4.1,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.0,E,9,-15.0,E,9,8,A,7,859,E,9,300,E,9,5.1,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,19.0,E,9,-14.0,E,9,8,A,7,859,E,9,290,E,9,4.8,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.0,E,9,-15.0,E,9,9,A,7,859,E,9,280,E,9,4.5,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.0,E,9,-14.0,E,9,9,A,7,859,E,9,270,E,9,4.3,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/12/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,19.0,E,9,-11.0,E,9,11,A,7,859,E,9,260,E,9,4.0,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,21.0,E,9,-3.0,E,9,19,A,7,859,E,9,240,E,9,3.7,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,18.0,E,9,0.0,E,9,30,A,7,859,E,9,230,E,9,3.4,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,17.0,E,9,1.0,E,9,34,A,7,859,E,9,220,E,9,3.2,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.0,E,9,1.0,E,9,36,A,7,859,E,9,210,E,9,2.9,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,16.0,E,9,1.0,E,9,36,A,7,859,E,9,200,E,9,2.6,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,06:00,82,1059,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,16.0,E,9,2.0,E,9,39,A,7,859,E,9,180,E,9,2.1,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,07:00,350,1337,234,2,8,562,2,15,87,2,8,23600,2,8,46500,2,15,11400,2,8,1500,2,19,0,E,9,0,E,9,17.0,E,9,2.0,E,9,36,A,7,859,E,9,200,E,9,2.2,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,08:00,620,1337,439,2,8,660,2,15,133,2,8,45300,2,8,63600,2,15,15700,2,8,2640,2,19,0,E,9,0,E,9,18.0,E,9,1.0,E,9,32,A,7,859,E,9,220,E,9,2.4,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,09:00,864,1337,661,2,8,782,2,15,155,2,8,69800,2,8,79000,2,15,18600,2,8,3930,2,19,0,E,9,0,E,9,19.0,E,9,1.0,E,9,30,A,7,859,E,9,230,E,9,2.5,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,10:00,1064,1337,835,2,8,878,2,15,135,2,8,88800,2,8,88800,2,15,18000,2,8,4570,2,19,0,E,9,0,E,9,21.0,E,9,1.0,E,9,26,A,7,859,E,9,250,E,9,2.6,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,11:00,1208,1337,958,2,8,910,2,15,134,2,8,98300,2,8,91200,2,15,15700,2,8,5690,2,19,0,E,9,0,E,9,22.0,E,9,1.0,E,9,25,A,7,859,E,9,220,E,9,3.1,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,12:00,1285,1337,1026,2,8,920,2,15,140,2,8,105100,2,8,92200,2,15,16200,2,8,8990,2,19,0,E,9,0,E,9,22.0,E,9,1.0,E,9,25,A,7,859,E,9,180,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,13:00,1290,1337,1045,2,8,947,2,15,129,2,8,107200,2,8,95000,2,15,15400,2,8,8770,2,19,0,E,9,0,E,9,23.0,E,9,1.0,E,9,23,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,14:00,1222,1337,991,2,8,909,2,15,159,2,8,101200,2,8,90900,2,15,17900,2,8,6680,2,19,5,E,9,5,E,9,24.0,E,9,1.0,E,9,22,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,14000,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,15:00,1087,1337,845,2,8,846,2,15,156,2,8,88800,2,8,85100,2,15,19400,2,8,5380,2,19,9,E,9,9,E,9,25.0,E,9,-1.0,E,9,18,A,7,859,E,9,40,E,9,4.6,E,9,-9900,?,0,6000,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,16:00,894,1337,676,2,8,841,2,15,113,2,8,71500,2,8,84500,2,15,14900,2,8,2900,2,19,9,E,9,9,E,9,24.0,E,9,-1.0,E,9,19,A,7,859,E,9,110,E,9,4.1,E,9,-9900,?,0,6500,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,17:00,655,1337,469,2,8,742,2,15,105,2,8,49500,2,8,73200,2,15,13500,2,8,2240,2,19,9,E,9,9,E,9,24.0,E,9,0.0,E,9,20,A,7,859,E,9,180,E,9,3.6,E,9,-9900,?,0,7000,E,9,1.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,18:00,388,1337,229,2,8,549,2,15,69,2,8,23600,2,8,48000,2,15,9700,2,8,1290,2,19,9,E,9,9,E,9,23.0,E,9,-1.0,E,9,20,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,7500,E,9,1.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,19:00,113,1259,43,2,8,254,2,15,22,2,8,4800,2,8,14100,2,15,3400,2,8,400,2,19,8,E,9,8,E,9,22.0,E,9,-1.0,E,9,21,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,8818,E,9,1.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
